Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,average_precision,p_value,n_pos_pairs,n_total_pairs,shuffled
neg_control,1,164bad88-2534-4c8d-a25a-9b7279df4048,994,560,LT0107_02,63,38,1,LT0107_02_63,LT0107_02/LT0107_02_63_38.tif,negative control,1,1.0,1.0,6741,6741,True
neg_control,1,ac34f1bd-4a45-4668-b22f-48a3af2b8d3e,496,1005,LT0148_37,352,37,1,LT0148_37_352,LT0148_37/LT0148_37_352_37.tif,negative control,1,0.9999160954736723,0.42574257,6880,6881,True
neg_control,1,b8c33673-54ac-40c8-a60d-6c844451525f,86,584,LT0122_38,15,46,1,LT0122_38_15,LT0122_38/LT0122_38_15_46.tif,negative control,1,0.9999485275201071,0.31683168,6665,6666,True
neg_control,1,766955e9-d93e-487b-8f2d-169074812ea0,486,563,LT0026_01,74,41,1,LT0026_01_74,LT0026_01/LT0026_01_74_41.tif,negative control,1,1.0,1.0,6589,6589,True
neg_control,1,445e9195-fa38-439f-af3d-58f14cc6d608,748,737,LT0092_39,352,42,1,LT0092_39_352,LT0092_39/LT0092_39_352_42.tif,negative control,1,1.0,1.0,6868,6868,True
neg_control,1,8f780838-3a85-494b-81eb-59af9c5ef8de,1138,817,LT0065_06,15,48,1,LT0065_06_15,LT0065_06/LT0065_06_15_48.tif,negative control,1,1.0,1.0,6671,6671,True
neg_control,1,aaaba7d6-5d99-4a1d-bde2-15579850635b,1077,864,LT0004_47,63,41,1,LT0004_47_63,LT0004_47/LT0004_47_63_41.tif,negative control,1,0.9999124311943454,0.47524753,6759,6760,True
neg_control,1,de93c0ae-2769-41c5-a6ba-78d24a28b263,589,887,LT0170_01,315,48,1,LT0170_01_315,LT0170_01/LT0170_01_315_48.tif,negative control,1,0.9997993726066999,0.41584158,6910,6912,True
neg_control,1,84cc9740-4ac2-4e06-8159-6c426c8ec304,699,221,LT0135_48,352,56,1,LT0135_48_352,LT0135_48/LT0135_48_352_56.tif,negative control,1,1.0,1.0,6889,6889,True
neg_control,1,bdbaf9e1-1e82-4cb0-a5b4-3882e8c1d3da,684,310,LT0041_35,74,41,1,LT0041_35_74,LT0041_35/LT0041_35_74_41.tif,negative control,1,0.9999875918383764,0.10891089,6580,6581,True
neg_control,1,10d04db2-41ec-4432-87c3-149971579631,425,253,LT0098_13,352,45,1,LT0098_13_352,LT0098_13/LT0098_13_352_45.tif,negative control,1,1.0,1.0,6888,6888,True
neg_control,1,d06b9f81-3014-4271-980c-08de330d3b3e,1238,300,LT0119_14,63,48,1,LT0119_14_63,LT0119_14/LT0119_14_63_48.tif,negative control,1,0.9999868888117076,0.07920792,6751,6752,True
neg_control,1,bd91f2bb-1be6-4926-a036-1e3637da8ec8,478,48,LT0063_01,15,39,1,LT0063_01_15,LT0063_01/LT0063_01_15_39.tif,negative control,1,1.0,1.0,6663,6663,True
neg_control,1,8e90dc83-c2c6-44b9-8ce6-2ee023a8d8e9,870,370,LT0114_31,315,43,1,LT0114_31_315,LT0114_31/LT0114_31_315_43.tif,negative control,1,1.0,1.0,6914,6914,True
neg_control,1,2fcd5ab2-63a8-4e88-9148-d8a9d505c873,762,142,LT0072_47,363,56,1,LT0072_47_363,LT0072_47/LT0072_47_363_56.tif,negative control,1,1.0,1.0,7074,7074,True
neg_control,1,b0faffe4-ca3f-46cd-9a54-fa9e24d0f9a4,31,104,LT0036_55,304,45,1,LT0036_55_304,LT0036_55/LT0036_55_304_45.tif,negative control,1,0.9999987459023727,0.02970297,7046,7047,True
neg_control,1,9e140bd9-d55f-459d-9164-686405215495,304,496,LT0114_59,26,52,1,LT0114_59_26,LT0114_59/LT0114_59_26_52.tif,negative control,1,0.9997897197825125,0.48514852,6682,6684,True
neg_control,1,da94637c-1744-423e-98e8-43399c72c8b8,957,578,LT0112_36,304,44,1,LT0112_36_304,LT0112_36/LT0112_36_304_44.tif,negative control,1,1.0,1.0,7044,7044,True
neg_control,1,539745d8-56d5-48d6-9543-56268370e596,524,604,LT0152_18,363,57,1,LT0152_18_363,LT0152_18/LT0152_18_363_57.tif,negative control,1,0.9999658921914859,0.21782178,7067,7068,True
neg_control,1,4869ecc9-94e2-4726-896b-ff0e4b5f6994,76,436,LT0045_19,304,39,1,LT0045_19_304,LT0045_19/LT0045_19_304_39.tif,negative control,1,1.0,1.0,7042,7042,True
neg_control,1,2925b65e-556e-4a5b-93ad-44f9f7ee6f8f,544,58,LT0157_04,74,45,1,LT0157_04_74,LT0157_04/LT0157_04_74_45.tif,negative control,1,0.999932855797985,0.44554454,6584,6585,True
neg_control,1,385d70bc-8a01-48d3-8893-981d8499cd70,504,746,LT0079_05,63,45,1,LT0079_05_63,LT0079_05/LT0079_05_63_45.tif,negative control,1,1.0,1.0,6755,6755,True
neg_control,1,7ec831de-aee3-4c10-a9a8-9d3a4815018b,893,436,LT0027_02,63,58,1,LT0027_02_63,LT0027_02/LT0027_02_63_58.tif,negative control,1,1.0,1.0,6753,6753,True
neg_control,1,49eb4b2e-0a00-4af3-8fb5-a02776795793,1024,503,LT0028_14,26,36,1,LT0028_14_26,LT0028_14/LT0028_14_26_36.tif,negative control,1,0.9998938105621704,0.47524753,6683,6684,True
neg_control,1,6686fc4d-505e-43a4-bfb8-cd87124d3cad,738,739,LT0098_14,304,53,1,LT0098_14_304,LT0098_14/LT0098_14_304_53.tif,negative control,1,0.9998635932747127,0.5940594,7052,7053,True
neg_control,1,b47633be-d140-4c12-af9b-33e93b97981d,16,316,LT0114_59,26,52,1,LT0114_59_26,LT0114_59/LT0114_59_26_52.tif,negative control,1,0.9995637742465266,0.8217822,6682,6684,True
neg_control,1,cca23a43-8da5-4315-93d3-9d7d40526aac,618,845,LT0093_17,15,31,1,LT0093_17_15,LT0093_17/LT0093_17_15_31.tif,negative control,1,1.0,1.0,6667,6667,True
neg_control,1,1653d955-ff87-4004-aa31-7cc7e7c172a1,663,392,LT0098_14,363,51,1,LT0098_14_363,LT0098_14/LT0098_14_363_51.tif,negative control,1,0.9999806128126693,0.12871288,7083,7084,True
neg_control,1,07d3f63c-f5f0-4fcb-8128-e731ab9c64ef,1283,699,LT0048_13,63,35,1,LT0048_13_63,LT0048_13/LT0048_13_63_35.tif,negative control,1,1.0,1.0,6749,6749,True
neg_control,1,ef9959d3-1cf7-449c-8728-c33a4c32a824,345,60,LT0016_26,63,47,1,LT0016_26_63,LT0016_26/LT0016_26_63_47.tif,negative control,1,1.0,1.0,6755,6755,True
neg_control,1,2f2eedad-27cb-46a2-b0a6-54ec109754f7,1201,794,LT0044_02,15,49,1,LT0044_02_15,LT0044_02/LT0044_02_15_49.tif,negative control,1,1.0,1.0,6668,6668,True
neg_control,1,eb5fc9b3-2226-4c93-98e6-b407b338c8b8,901,833,LT0157_07,74,62,1,LT0157_07_74,LT0157_07/LT0157_07_74_62.tif,negative control,1,0.999894654020597,0.5940594,6579,6580,True
neg_control,1,b5bb1bc5-cbb0-4502-93ce-5ed3eff11659,536,4,LT0127_33,315,34,1,LT0127_33_315,LT0127_33/LT0127_33_315_34.tif,negative control,1,1.0,1.0,6914,6914,True
neg_control,1,e4002f32-7930-441e-94fd-ce3b10cb1459,1291,167,LT0143_05,26,57,1,LT0143_05_26,LT0143_05/LT0143_05_26_57.tif,negative control,1,0.9999180207576017,0.46534654,6674,6675,True
neg_control,1,1ab6ae45-b284-47f4-9486-5d0fc35fc103,815,793,LT0097_44,363,62,1,LT0097_44_363,LT0097_44/LT0097_44_363_62.tif,negative control,1,1.0,1.0,7080,7080,True
neg_control,1,5744863d-96b0-4f7d-bf3e-8b4e2350f1e4,665,987,LT0002_51,15,36,1,LT0002_51_15,LT0002_51/LT0002_51_15_36.tif,negative control,1,1.0,1.0,6666,6666,True
neg_control,1,4a437389-d2d9-4856-a315-226e26769c78,534,92,LT0110_07,315,39,1,LT0110_07_315,LT0110_07/LT0110_07_315_39.tif,negative control,1,1.0,1.0,6911,6911,True
neg_control,1,44ab51b3-e5ed-46f1-9415-07c57de6726a,204,901,LT0153_01,63,42,1,LT0153_01_63,LT0153_01/LT0153_01_63_42.tif,negative control,1,0.9999946426051091,0.04950495,6753,6754,True
neg_control,1,c9eef85d-fb9d-4c56-9af9-1dd33efffc66,822,356,LT0148_11,363,37,1,LT0148_11_363,LT0148_11/LT0148_11_363_37.tif,negative control,1,1.0,1.0,7079,7079,True
neg_control,1,59a90c9d-b3b5-44ac-bf9f-44e4911f441e,1063,247,LT0004_47,304,62,1,LT0004_47_304,LT0004_47/LT0004_47_304_62.tif,negative control,1,0.9999028079039314,0.4950495,7054,7055,True
neg_control,1,69702e94-e1db-4ef9-b4a3-10a912c716fd,494,588,LT0015_10,26,42,1,LT0015_10_26,LT0015_10/LT0015_10_26_42.tif,negative control,1,1.0,1.0,6681,6681,True
neg_control,1,095ed27a-2f6b-45e5-adcf-0ea2dcc1ab06,179,121,LT0601_03,363,32,1,LT0601_03_363,LT0601_03/LT0601_03_363_32.tif,negative control,1,0.9999290907463532,0.46534654,7077,7078,True
neg_control,1,ce8e2b19-1dc8-4af5-9719-fcf14bc899d8,585,360,LT0103_12,63,61,1,LT0103_12_63,LT0103_12/LT0103_12_63_61.tif,negative control,1,1.0,1.0,6750,6750,True
neg_control,1,422652bb-d7fb-4079-8d8a-868370f1d122,1018,113,LT0039_02,26,45,1,LT0039_02_26,LT0039_02/LT0039_02_26_45.tif,negative control,1,1.0,1.0,6687,6687,True
neg_control,1,384ec821-ba6e-466b-b7d1-9c5b51896d6c,507,219,LT0039_02,63,49,1,LT0039_02_63,LT0039_02/LT0039_02_63_49.tif,negative control,1,1.0,1.0,6755,6755,True
neg_control,1,e45d3711-7b0a-4051-8445-0072083c996c,190,576,LT0088_21,315,56,1,LT0088_21_315,LT0088_21/LT0088_21_315_56.tif,negative control,1,0.9997435326989943,0.7425743,6919,6920,True
neg_control,1,7a79727e-ba02-4559-b6a7-c93bf7ac9b40,689,460,LT0154_03,363,45,1,LT0154_03_363,LT0154_03/LT0154_03_363_45.tif,negative control,1,1.0,1.0,7078,7078,True
neg_control,1,4a1d9641-f1e1-46a8-a8d5-b1bcb9841ee7,753,173,LT0034_01,15,58,1,LT0034_01_15,LT0034_01/LT0034_01_15_58.tif,negative control,1,1.0,1.0,6668,6668,True
neg_control,1,30035086-1e7a-4944-adde-c05a09d176b6,389,628,LT0148_11,15,37,1,LT0148_11_15,LT0148_11/LT0148_11_15_37.tif,negative control,1,1.0,1.0,6665,6665,True
neg_control,1,8570c075-a4c2-4f11-9944-30a5ea48d4db,454,278,LT0074_32,15,37,1,LT0074_32_15,LT0074_32/LT0074_32_15_37.tif,negative control,1,1.0,1.0,6669,6669,True
neg_control,1,53adb27d-31a8-451b-9684-fc6b552e075b,1065,635,LT0005_47,15,45,1,LT0005_47_15,LT0005_47/LT0005_47_15_45.tif,negative control,1,1.0,1.0,6669,6669,True
neg_control,1,0782c523-453a-48f2-9fba-61119b18155f,1251,998,LT0071_45,363,31,1,LT0071_45_363,LT0071_45/LT0071_45_363_31.tif,negative control,1,1.0,1.0,7083,7083,True
neg_control,1,686cf5b8-f243-4e4f-ae7b-4809975000ce,608,79,LT0094_44,63,54,1,LT0094_44_63,LT0094_44/LT0094_44_63_54.tif,negative control,1,1.0,1.0,6753,6753,True
neg_control,1,0429bbf9-fe02-4f08-8219-44d7adae8fc4,865,832,LT0083_14,15,59,1,LT0083_14_15,LT0083_14/LT0083_14_15_59.tif,negative control,1,0.9996488767709928,0.8910891,6669,6670,True
neg_control,1,09e14453-a369-4296-b62f-9fbd39748734,570,67,LT0095_12,315,55,1,LT0095_12_315,LT0095_12/LT0095_12_315_55.tif,negative control,1,0.9997049777812246,0.6138614,6908,6910,True
neg_control,1,8601fb03-a429-4b44-8f1c-f35726a0b5c9,629,918,LT0074_01,26,35,1,LT0074_01_26,LT0074_01/LT0074_01_26_35.tif,negative control,1,1.0,1.0,6684,6684,True
neg_control,1,4b346892-d1a9-4f21-8c71-5b2ccea7e890,1250,685,LT0042_09,63,31,1,LT0042_09_63,LT0042_09/LT0042_09_63_31.tif,negative control,1,1.0,1.0,6758,6758,True
neg_control,1,efb533ff-32cc-4680-ac86-8f04a3230422,880,693,LT0140_10,352,35,1,LT0140_10_352,LT0140_10/LT0140_10_352_35.tif,negative control,1,1.0,1.0,6873,6873,True
neg_control,1,f27ab3a9-8aed-4b32-826c-cf0ee260a193,355,930,LT0128_01,304,58,1,LT0128_01_304,LT0128_01/LT0128_01_304_58.tif,negative control,1,1.0,1.0,7049,7049,True
neg_control,1,a9657217-01d9-4340-ac91-61fc64a67a6f,517,287,LT0130_41,63,36,1,LT0130_41_63,LT0130_41/LT0130_41_63_36.tif,negative control,1,0.9999422807801318,0.26732674,6761,6762,True
neg_control,1,6f559b2c-f29d-4ca8-92e2-97161ce661b8,314,293,LT0092_14,74,45,1,LT0092_14_74,LT0092_14/LT0092_14_74_45.tif,negative control,1,1.0,1.0,6592,6592,True
neg_control,1,faa2cc85-6c04-4567-a4b6-0f2c43b66ce7,597,784,LT0003_02,26,48,1,LT0003_02_26,LT0003_02/LT0003_02_26_48.tif,negative control,1,1.0,1.0,6682,6682,True
neg_control,1,475d943a-1913-4c89-ad89-dd48d4b372e0,354,390,LT0070_40,74,54,1,LT0070_40_74,LT0070_40/LT0070_40_74_54.tif,negative control,1,1.0,1.0,6590,6590,True
neg_control,1,205e680b-f322-4085-9381-bccac7dd0c8d,1217,317,LT0013_42,74,62,1,LT0013_42_74,LT0013_42/LT0013_42_74_62.tif,negative control,1,1.0,1.0,6583,6583,True
neg_control,1,0febba45-f74a-4bed-9a33-31e5eaecf4f4,833,813,LT0084_01,315,54,1,LT0084_01_315,LT0084_01/LT0084_01_315_54.tif,negative control,1,1.0,1.0,6914,6914,True
neg_control,1,a4f18d99-4bf2-4929-82d6-f3547b89e7df,400,437,LT0035_47,74,48,1,LT0035_47_74,LT0035_47/LT0035_47_74_48.tif,negative control,1,1.0,1.0,6580,6580,True
neg_control,1,51d1e752-a9db-4779-ae0f-16775586f5e2,961,719,LT0072_02,15,54,1,LT0072_02_15,LT0072_02/LT0072_02_15_54.tif,negative control,1,1.0,1.0,6674,6674,True
neg_control,1,f4928835-598b-4f70-8b7f-23d4c88982d7,606,111,LT0602_05,26,58,1,LT0602_05_26,LT0602_05/LT0602_05_26_58.tif,negative control,1,1.0,1.0,6663,6663,True
neg_control,1,68b6619d-08a0-451b-b951-35214f2d8651,1304,349,LT0602_05,63,56,1,LT0602_05_63,LT0602_05/LT0602_05_63_56.tif,negative control,1,1.0,1.0,6734,6734,True
neg_control,1,e3bc0db6-211f-4aa9-b58e-ecd9c82c542a,1188,696,LT0063_01,63,48,1,LT0063_01_63,LT0063_01/LT0063_01_63_48.tif,negative control,1,1.0,1.0,6750,6750,True
neg_control,1,cd489d78-7209-405a-b67a-934a222a0772,891,960,LT0089_01,74,51,1,LT0089_01_74,LT0089_01/LT0089_01_74_51.tif,negative control,1,1.0,1.0,6587,6587,True
neg_control,1,1a28bed2-f476-4abe-a435-aa8ab297ed13,574,600,LT0100_03,352,39,1,LT0100_03_352,LT0100_03/LT0100_03_352_39.tif,negative control,1,1.0,1.0,6878,6878,True
neg_control,1,0b4054fb-8c37-4e7e-825c-09ccec5caee5,457,257,LT0064_25,315,54,1,LT0064_25_315,LT0064_25/LT0064_25_315_54.tif,negative control,1,1.0,1.0,6915,6915,True
neg_control,1,427d780a-0497-4ae8-86b9-cfeebb2a4add,242,72,LT0032_01,63,53,1,LT0032_01_63,LT0032_01/LT0032_01_63_53.tif,negative control,1,1.0,1.0,6749,6749,True
neg_control,1,e4e38464-29eb-4560-be8d-4ba373960eab,1091,232,LT0015_70,26,44,1,LT0015_70_26,LT0015_70/LT0015_70_26_44.tif,negative control,1,1.0,1.0,6686,6686,True
neg_control,1,cd504313-f7aa-4cec-b8eb-3389e17b2fb3,61,748,LT0117_15,352,61,1,LT0117_15_352,LT0117_15/LT0117_15_352_61.tif,negative control,1,1.0,1.0,6876,6876,True
neg_control,1,3929df01-357f-4306-9296-1741bf530260,319,123,LT0082_11,63,50,1,LT0082_11_63,LT0082_11/LT0082_11_63_50.tif,negative control,1,1.0,1.0,6757,6757,True
neg_control,1,5b93255f-a6cb-44c9-80dd-5a63c6f398ee,1000,525,LT0113_18,363,41,1,LT0113_18_363,LT0113_18/LT0113_18_363_41.tif,negative control,1,0.9998914056792697,0.4950495,7079,7080,True
neg_control,1,c01dceb4-72ee-4886-9652-7842a49bc802,309,327,LT0031_50,304,48,1,LT0031_50_304,LT0031_50/LT0031_50_304_48.tif,negative control,1,1.0,1.0,7054,7054,True
neg_control,1,607d3e03-105f-4cfc-9a9f-5552e77d32d3,1233,474,LT0103_08,15,35,1,LT0103_08_15,LT0103_08/LT0103_08_15_35.tif,negative control,1,1.0,1.0,6672,6672,True
neg_control,1,3564d16f-5462-441a-8edb-416050d85d5c,642,968,LT0041_03,63,47,1,LT0041_03_63,LT0041_03/LT0041_03_63_47.tif,negative control,1,1.0,1.0,6758,6758,True
neg_control,1,2e3eb814-d9d6-4ab6-8582-82f5a21c83d6,1290,111,LT0074_01,352,54,1,LT0074_01_352,LT0074_01/LT0074_01_352_54.tif,negative control,1,1.0,1.0,6883,6883,True
neg_control,1,31c6de8f-dbf8-428f-b0fa-a2f894781786,776,115,LT0142_06,304,51,1,LT0142_06_304,LT0142_06/LT0142_06_304_51.tif,negative control,1,1.0,1.0,7043,7043,True
neg_control,1,f948524e-e698-4640-9710-f3b805f76c38,252,444,LT0015_22,74,60,1,LT0015_22_74,LT0015_22/LT0015_22_74_60.tif,negative control,1,1.0,1.0,6589,6589,True
neg_control,1,ab2da7ec-c5cd-41fb-bbd9-a8c10dad798d,998,84,LT0019_38,26,58,1,LT0019_38_26,LT0019_38/LT0019_38_26_58.tif,negative control,1,1.0,1.0,6687,6687,True
neg_control,1,9946f3cd-7b92-42e4-8ae6-ed8f036b4918,360,200,LT0060_17,363,45,1,LT0060_17_363,LT0060_17/LT0060_17_363_45.tif,negative control,1,0.9999466404442706,0.34653464,7080,7081,True
neg_control,1,0aa524d4-e90f-424f-ad3b-875d00887cae,527,596,LT0028_01,15,34,1,LT0028_01_15,LT0028_01/LT0028_01_15_34.tif,negative control,1,1.0,1.0,6669,6669,True
neg_control,1,b9719b44-b338-4f5c-abdc-be38b3e5455f,179,948,LT0060_17,26,56,1,LT0060_17_26,LT0060_17/LT0060_17_26_56.tif,negative control,1,0.9993750929363251,0.980198,6686,6687,True
neg_control,1,57d9f0a4-b7a4-4cdb-87d6-ab9e120fa50e,526,20,LT0066_02,15,55,1,LT0066_02_15,LT0066_02/LT0066_02_15_55.tif,negative control,1,1.0,1.0,6662,6662,True
neg_control,1,8de2ff9c-9b1a-41e0-bd36-5ead6b4ba0bb,637,822,LT0141_04,26,46,1,LT0141_04_26,LT0141_04/LT0141_04_26_46.tif,negative control,1,1.0,1.0,6684,6684,True
neg_control,1,dd5c08e4-b87f-41db-9bdb-1837ac3bd049,708,816,LT0015_22,304,34,1,LT0015_22_304,LT0015_22/LT0015_22_304_34.tif,negative control,1,1.0,1.0,7051,7051,True
neg_control,1,557c4a2a-d027-45f8-a46c-d2a9b18213c9,278,695,LT0020_40,63,54,1,LT0020_40_63,LT0020_40/LT0020_40_63_54.tif,negative control,1,1.0,1.0,6753,6753,True
neg_control,1,237d2963-deb2-4f6a-ab9a-12e56339f54f,1304,828,LT0015_44,74,54,1,LT0015_44_74,LT0015_44/LT0015_44_74_54.tif,negative control,1,0.9998186236732832,0.7326733,6577,6578,True
neg_control,1,46afcb1f-81bc-43d3-aaaf-c2f55bcdc8e4,1267,537,LT0035_10,352,36,1,LT0035_10_352,LT0035_10/LT0035_10_352_36.tif,negative control,1,0.999949456220373,0.33663365,6887,6888,True
neg_control,1,61a3f93c-d38b-4f20-8bda-b281354af37e,1018,324,LT0135_47,26,59,1,LT0135_47_26,LT0135_47/LT0135_47_26_59.tif,negative control,1,1.0,1.0,6689,6689,True
neg_control,1,25b13a92-0827-4504-92d7-c35d4813666c,995,700,LT0145_04,304,53,1,LT0145_04_304,LT0145_04/LT0145_04_304_53.tif,negative control,1,1.0,1.0,7051,7051,True
neg_control,1,fc1fde0d-46d5-429a-a5cb-761059fc74f8,495,547,LT0093_17,315,50,1,LT0093_17_315,LT0093_17/LT0093_17_315_50.tif,negative control,1,1.0,1.0,6915,6915,True
neg_control,1,11445079-8245-467a-bdec-e32cc6478745,87,764,LT0148_02,304,50,1,LT0148_02_304,LT0148_02/LT0148_02_304_50.tif,negative control,1,1.0,1.0,7043,7043,True
neg_control,1,37aec09c-0732-4462-b08e-8653563fc83e,602,160,LT0082_04,74,43,1,LT0082_04_74,LT0082_04/LT0082_04_74_43.tif,negative control,1,1.0,1.0,6584,6584,True
neg_control,1,d12c4317-eee9-4209-8d7d-52c8f8c91379,34,343,LT0122_51,315,56,1,LT0122_51_315,LT0122_51/LT0122_51_315_56.tif,negative control,1,1.0,1.0,6911,6911,True
neg_control,1,ee35a10b-dc5b-4121-96f8-9cbb4d5e6aee,1100,359,LT0064_18,315,57,1,LT0064_18_315,LT0064_18/LT0064_18_315_57.tif,negative control,1,1.0,1.0,6920,6920,True
neg_control,1,a46cd980-0ddb-495e-bf4e-fbdef218e87c,1262,319,LT0107_17,315,52,1,LT0107_17_315,LT0107_17/LT0107_17_315_52.tif,negative control,1,1.0,1.0,6909,6909,True
neg_control,1,17b53174-bebf-4248-92d2-f208ba6d7dc0,1110,52,LT0151_08,315,48,1,LT0151_08_315,LT0151_08/LT0151_08_315_48.tif,negative control,1,1.0,1.0,6905,6905,True
neg_control,1,d5882c4c-4b5a-4660-8c93-cb11399758a1,119,91,LT0020_09,63,38,1,LT0020_09_63,LT0020_09/LT0020_09_63_38.tif,negative control,1,1.0,1.0,6757,6757,True
neg_control,1,9875a64d-fc34-4f6e-a483-2ae00071c9ca,874,19,LT0127_43,352,42,1,LT0127_43_352,LT0127_43/LT0127_43_352_42.tif,negative control,1,0.99988858008859,0.5346535,6883,6884,True
neg_control,1,14da7425-2ba5-48a3-a6ff-0dd4836249ef,1027,344,LT0068_45,74,44,1,LT0068_45_74,LT0068_45/LT0068_45_74_44.tif,negative control,1,1.0,1.0,6585,6585,True
neg_control,1,591e92ce-1e2e-46db-9a79-89b5a70f911b,276,540,LT0089_02,304,60,1,LT0089_02_304,LT0089_02/LT0089_02_304_60.tif,negative control,1,1.0,1.0,7043,7043,True
neg_control,1,6856cdc5-9237-442a-9e30-576cc29f22e8,542,222,LT0042_10,63,55,1,LT0042_10_63,LT0042_10/LT0042_10_63_55.tif,negative control,1,1.0,1.0,6755,6755,True
neg_control,1,5d2b3e36-8c43-4b89-bec2-cde99a2a1740,890,46,LT0028_14,74,38,1,LT0028_14_74,LT0028_14/LT0028_14_74_38.tif,negative control,1,0.9998497894388857,0.6930693,6584,6585,True
neg_control,1,9733fe28-c6a7-4ca0-83d8-5c7d01c265ca,1137,329,LT0138_02,363,52,1,LT0138_02_363,LT0138_02/LT0138_02_363_52.tif,negative control,1,1.0,1.0,7070,7070,True
neg_control,1,5fce0bfe-c116-44d1-9a8b-3c59a47c8f28,925,988,LT0048_13,304,59,1,LT0048_13_304,LT0048_13/LT0048_13_304_59.tif,negative control,1,1.0,1.0,7046,7046,True
neg_control,1,740e0a84-5556-4db3-a12c-d7f070a817b2,619,776,LT0020_09,15,50,1,LT0020_09_15,LT0020_09/LT0020_09_15_50.tif,negative control,1,1.0,1.0,6673,6673,True
neg_control,1,94ab0380-d347-4e0d-9065-3f2a4bb6a188,1013,322,LT0110_01,63,48,1,LT0110_01_63,LT0110_01/LT0110_01_63_48.tif,negative control,1,1.0,1.0,6758,6758,True
neg_control,1,5f0003ad-bc54-4828-838d-36831cde35e1,666,477,LT0015_22,15,45,1,LT0015_22_15,LT0015_22/LT0015_22_15_45.tif,negative control,1,1.0,1.0,6673,6673,True
neg_control,1,fdf3d2c4-81ff-447b-ad76-feaf6202e658,890,226,LT0011_26,315,42,1,LT0011_26_315,LT0011_26/LT0011_26_315_42.tif,negative control,1,1.0,1.0,6920,6920,True
neg_control,1,37338be2-d3bc-477a-af5b-5b8bc253a8cd,444,272,LT0099_16,63,37,1,LT0099_16_63,LT0099_16/LT0099_16_63_37.tif,negative control,1,1.0,1.0,6757,6757,True
neg_control,1,dea616ab-462e-4c87-ae68-d9ec6bbaa405,503,341,LT0076_02,74,58,1,LT0076_02_74,LT0076_02/LT0076_02_74_58.tif,negative control,1,1.0,1.0,6585,6585,True
neg_control,1,404b68af-47ed-47e6-83a4-f42a7181ba5e,806,756,LT0003_40,15,62,1,LT0003_40_15,LT0003_40/LT0003_40_15_62.tif,negative control,1,1.0,1.0,6677,6677,True
neg_control,1,55bb0f57-5992-4167-9a94-62e4c77c7309,1181,407,LT0090_46,74,54,1,LT0090_46_74,LT0090_46/LT0090_46_74_54.tif,negative control,1,1.0,1.0,6591,6591,True
neg_control,1,bd6ce66b-b28a-4631-9119-644752f1de72,881,952,LT0102_01,363,48,1,LT0102_01_363,LT0102_01/LT0102_01_363_48.tif,negative control,1,1.0,1.0,7080,7080,True
neg_control,1,fd984ab5-8c6c-4d43-bd1e-67cba1f9f0a9,327,331,LT0039_39,315,35,1,LT0039_39_315,LT0039_39/LT0039_39_315_35.tif,negative control,1,1.0,1.0,6922,6922,True
neg_control,1,eaa56491-520b-4597-bbf3-a4947be9cf10,1007,386,LT0137_05,315,58,1,LT0137_05_315,LT0137_05/LT0137_05_315_58.tif,negative control,1,1.0,1.0,6922,6922,True
neg_control,1,ddb1ec86-a50f-41df-8166-7428287bd471,923,467,LT0085_37,352,38,1,LT0085_37_352,LT0085_37/LT0085_37_352_38.tif,negative control,1,0.999597930373581,0.9207921,6883,6884,True
neg_control,1,d63770d5-0835-448c-992c-41e9a3d7f632,289,511,LT0155_05,363,48,1,LT0155_05_363,LT0155_05/LT0155_05_363_48.tif,negative control,1,1.0,1.0,7063,7063,True
neg_control,1,1065f565-22f2-48cd-8bd1-f293b08fac02,43,633,LT0118_23,304,58,1,LT0118_23_304,LT0118_23/LT0118_23_304_58.tif,negative control,1,1.0,1.0,7044,7044,True
neg_control,1,5e06f289-2ce5-45ae-bde1-a030f23ea832,215,463,LT0107_02,304,59,1,LT0107_02_304,LT0107_02/LT0107_02_304_59.tif,negative control,1,1.0,1.0,7040,7040,True
neg_control,1,ae45b817-b0a9-4a5b-b000-031d8091e2f6,1185,705,LT0030_17,352,31,1,LT0030_17_352,LT0030_17/LT0030_17_352_31.tif,negative control,1,1.0,1.0,6876,6876,True
neg_control,1,c50203d9-9453-4146-adcd-fc25e9a90ae1,710,664,LT0085_07,15,50,1,LT0085_07_15,LT0085_07/LT0085_07_15_50.tif,negative control,1,1.0,1.0,6668,6668,True
neg_control,1,8939b30b-1429-4377-ad5c-cc4cb422690b,855,602,LT0129_50,63,60,1,LT0129_50_63,LT0129_50/LT0129_50_63_60.tif,negative control,1,1.0,1.0,6749,6749,True
neg_control,1,4afc999a-b003-4d65-9b32-6b209f5831eb,1122,379,LT0086_27,63,46,1,LT0086_27_63,LT0086_27/LT0086_27_63_46.tif,negative control,1,1.0,1.0,6750,6750,True
neg_control,1,6f770485-0ac3-4489-ab58-af52e73e3ebe,649,279,LT0019_38,74,59,1,LT0019_38_74,LT0019_38/LT0019_38_74_59.tif,negative control,1,1.0,1.0,6587,6587,True
